text,opinion
Feliz por mi nombramiento #Microsoft Student Partner Nicaragua :D a trabajar por el desarrollo tecnológico de nuestra patria Nicaragua #fb,3
Casi 30 años usando PC de ellos casi 4 Mac y tengo q decir que el Macbook Air 11"" de @apple es de largo lo mejor. No imagino como mejorarlo,3
@Cyruss1989 @wpcentral I think they're referring to the obvious partnership between #Microsoft and #Nokia aka #Bing and #Navteq.,2
Welp. RT @Tree @Apple you didn't fall too far from me huh? RT @NikkiNotNiki Nia Long's mom is gorgeous..,2
here comes facial recognition! Face unlock #icecreamsandwich #googland #google #android #ics,2
Tengo que estudiar para mis expos de mañana pero no... yo en #twitter,3
#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes You’re Lucky” http://t.co/YgISO7xt,2
Discount Hemp Knots today.Cheap price too.Save money for best Hemp Knots. http://t.co/9H3jopLq@Avanti @Apple @Peeler,2
Pederčine umobolne oću APDEJT ne FORMAT SVEGA ISUS VAM JEBO MATER @apple,3
Estoy dando clases de #twitter @jasaro10,3
Hi @apple. Household has 4 iphones 2 ipads 2 minis 2 apple tv AirPorts Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox,2
@SteffiSavillon Hahaha aplicando el buen #Twitter para las buenas tiraderas!,3
#twitter off!!*,1
#nomames esta bien frio el #twitter casi NAIDE twittea xD.,3
116 new #jobs posting for #google http://t.co/XfG6l29D #jobely,2
#ICS"" putting people at the heart""? You have GOT to be joking #Google. Now even copying slogans? Ah I get it THOSE are not patented ;),1
I wanna make the goose bump on your inner thigh show #twitter after dark ;),0
#Android #Google Ice Cream Sandwich Feature Closer Look - Redesigned Lock Screen And Virtual Button Bar http://t.co/FqsPN4An #DhilipSiva,2
#Twitter timeline and mentions up the shit :(,1
Dear #Microsoft I should only have to hit the Windows update button *once* when manually running updates not 4 or 5 times. #sysadmin,1
According to a writer at @ExtremeTech #microsoft invented squared corners. Time for lawsuits! #moron,1
#Android #Google Samsung and Google introduce GALAXY Nexus http://t.co/KkuepMVW #DhilipSiva,2
¿Piensas lanzar tu propio emprendimiento? #Microsoft te acerca los mejores recursos tecnológicos. http://t.co/EBswmyUi #SoloPensamosenTI,3
Funny how #samsung didn't have the #facebook app on their #galaxynexus demo but instead had #google+ LOOL.,2
@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,1
@Twitter CEO @DickC on @Apple Privacy Free Speech and @Google; Far From IPO http://t.co/ztq9Sx7x,2
Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison @CNBC covering #Microsoft. You rocked it Ed! #fb,0
#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...,1
Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” http://t.co/7ButjnVO &gt; most interesting part = nascent #Microsoft cloud leadership,2
Waited in line for nothing fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ...,1
Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet.,0
Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft,2
#Microsoft We support you. Retweet if u support us or want to.,0
@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,0
Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap,2
RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-,1
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2,2
Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft,2
So what is behind that giant silver door at the @apple store? #MacLife,2
RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon @Apple & @Kobo."" #fbf11 #publaunch @MikeShat ...,2
y ustedes se ga ga ga ga cuando el mago les manda por #Twitter,3
“@rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/4XkmSFs0” Еще борщ!,3
Samsung и Google представили новый смартфон Galaxy Nexus http://t.co/ou1aoGK6 #google #nexus #android,3
@apple has changed life.,0
Mention #Twitter and get a Pittsburgh HVAC and Electrical systems Checkup for $129 Contact http://t.co/KI7JJulI,2
Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?,1
@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??,1
Use Caution When Sharing on Social Networks http://t.co/SXNoBASn via @LarryMagid #youth #facebook #google+,2
#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android,2
Consommation data affichée dans les paramètres avec même une approximation de la consommation future !#google #nexusprime,3
Like traditional VC firms Google Ventures makes its investment decisions solely ... #google #ventures #spencer http://t.co/TBGqSFos,2
""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+,0
#Android #Google Official Galaxy Nexus Site Goes Live Highlights Ice Cream Sandwich And Galaxy Nexus... http://t.co/4ijvupvq #DhilipSiva,2
@chriswglowe @apple @gadgetlab you can tell me tonight ;-) cracking open the vodka tonight if you fancy ?,2
RT @lcashdol: Too bad #google didn't have a tribute graphic for #DennisRitchie.,1
RT @ShawnWildermuth: OMFG: http://t.co/Rit4WJq3 #gates #ballmer #nightAtTheRoxbury #microsoft,2
http://t.co/VgMYdlDS found article on http://t.co/UAWHbOLz Fake #Microsoft scammers lure users into #granting remote access to PCs,2
Im Chillin Man Trying To Stay #Humble Its Just Hard When Niggas Hatin And Pump Fakin Via #Twitter,2
Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,2
RT @DanyFajardo: @DanielaS04 :) eso!!! #Google+,3
Plan Carrera #microsoft technical:Certificación desarrollador y diseñador apps empresariales #visualstudio2010 http://t.co/cVd2b2Rz Gratuito,3
If #Microsoft earnings disappoint blame consumer PC sales - http://t.co/edXe0xBd via @cnet,1
Juelaa de verdd qe si me ahce fata #twitter,3
Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google,2
RT @twandroid: Le baromètre est inclus dans le Galaxy Nexus #google #nexusprime,3
@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee,0
#Microsoft HOY What’s Next Stream: Windows PC http://t.co/2MQ0I0Cm ➨ @MicrosoftLatam,2
@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter,3
Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2,0
When #Microsoft ""violated U.S. antitrust laws""—leaving #Netscape out of business & #Novell wounded—it played ""dumb"". http://t.co/0WHHmAK4,1
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25,2
#Google / #Samsung #Galaxy #Nexus #ICS press release is now done I'll go back to my regular tweeting intervals now :) I WANT IT!,2
#Microsoft portiert #Enterprise BI-Apps auf iOS und Android | ITespresso.de http://t.co/XUEPaaR2,3
Messagerie vocale directement dans ICS #google #nexusprime,3
La visión de #Microsoft Research sobre el control táctil de dispositivos. http://t.co/zjlsx90P,3
@.brown45235: vibro http://t.co/uoIfnklJ #gnu #gome #google #hadopi #health ... http://t.co/V690lfLS,3
#twitter and fb# off,1
Being Choosy With Twitter: The Follow-Back Conundrum http://t.co/K2rRC2ir #socialmedia #twitter #mediagofer @media_guerilla @SMsavvy,2
@Apple why no Macbook mirroring onto AppleTV via #Airplay?,1
The new Samsung Galaxy nexus.. http://t.co/UtbpXrsj #Android #Samsung #Google #WoW CC @kha1989led @eisaahmad,2
ICS plutôt bien dans l'ensemble perso j'aime beaucoup l'interface des contact // epic fail reconnaissance faciale ! #google #android,3
I HATE #TWITTER,1
No pierdan la oportunidad de registrarse al evento gratuito de Lanzamiento de #Microsoft #Dynamics #AX2012 regístrese: http://t.co/G2SNZEvE,3
Usagi Yojimbo RPG Core Rules pdf ebook: http://t.co/UVYJxGsV #google,2
Can someone explain to me how the hell iMessage differs from a text message? @Apple,1
Can anyone please explain to us why the #Retweet ""issue"" is happening to many but not to others? #twitter #tweeting #tweeps,1
It's almost 4:20. Where is your bong? Is it packed! Let's rip a bowl over the time space continuum that is #Twitter,0
#Google Says ICS Is Coming To The #Nexus S And “Theoretically” Should Work With 2.3 Devices http://t.co/TY0HDQAm,2
Ford edge! Muy bonito 38k pero el sync ke usa es #microsoft para los cells! usara windows update? #panama http://t.co/HEJ5W0YK,3
Calling all speed demons - Galaxy Nexus! http://t.co/7OyVuqdq #android #google,2
yeah! #fringe RT @TrendingTopicMN #csportsmn #android #ios #pulse #google #galaxy #fringe #ajildavna #nexus #ics,0
Tool to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/jkZqrnO6 #Excel #Microsoft,2
Image update &gt;&gt; : AIDS ad campaign : use condoms - http://t.co/qZqblIZB #funny #humour #twitter,2
اعرف الكثير عن نظام ايسكريم ساندويتش http://t.co/Fzjd2Zx1 #android #google,3
http://t.co/k3quwgcu #url unblocker #microsoft proxy #proxy for orkut #gmail proxy microsoft proxy server unblocked proxy site freega...,2
RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple,2
... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :),0
Hoy si es hora de dormir ツ #twitter&facebookOFF,3
Whats a good #twitter ap for #iOS that links to #FB accounts to post links? #help,2
Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft,2
Why is #Google whoring for SAMSUNG? #ICS,2
Je moet er wel een mechanische papegaai voor op je schouder hebben maar dan heb je ook wat! Erg gaaf! #microsoft http://t.co/sBPd8Nbg,3
How to tweet... like a #celeb ;) http://t.co/cQfsjDwB #twitter,0
RT @VanillaLatte_xD: #omfg .. #Twitter Why fxck up ? I wanna see my Retweets ""/,1
RT @schestowitz: When #Microsoft broke the law it played ""victim"". Now it engages in racketeering calls victims ""outlaws"" (""respect our ...,1
#Twitter honey i don't freaking know anymore &gt;&lt;"",1
RT @LCmediaHouse: #Google vs Facebook: Get the Whole Picture for Your Marketing http://t.co/tm2xaijB #SocialMedia,2
RT @olafiolio: Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals di ...,3
#google обьявил об обновлении #Nexus_S до #ICS . Ждем порта 4.0 на #SGS .,3
Settlement with Multiple Plaintiffs: The Role of Insolvency pdf ebook: http://t.co/YEl8Pq4O #google,2
Y asi cambie las cosas en el #facebook y en #twitter! =D,3
RT @RoycinD: Face Unlock ! #ICS Literally knows your face! #Google #galaxynexus FAILED !,1
Porra mo0 cara que nao entro no #TWITTER mais um Salve pra vc's e amanha tem mais flllws pra quem fika bora laah pra quem vai ksoaksopk,3
@HAZI クック@apple.com？,3
@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made,1
@apple $319 to repair my iPad 2 Apple you've lost me and my $700 a year Android here I come!,1
Awesome! #Microsoft #holodeck bit.ly/qpGxle,0
RT @mmurrayphoto: Sounds like #CJ20K is going down sooner than later. #twitter #lookout,2
ESTUDIO: #Microsoft vende más pese a alto precio http://t.co/FnFP1JWU,3
#Microsoft #Werk Citrix-Microsoft Specialist - NB-Den Bosch Zoek je een technisch uitdagende high profile groeipo... http://t.co/TsGcOIHX,3
@Marlorific well I feel great about being your first #twitter friend :),0
@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am,0
RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy. : ...,0
Management-Tool aus der Cloud: #Microsoft erweitert #Intune um Softwareverteilung und Remote Task http://t.co/b43OHRlQ @windows,3
""@julioeffio: @chriseffio yo juraba que te habian hackeado el #Twitter ...TODO fue tan #minipandi"" @julioeffio love u! ♥,3
@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!,0
Thanks for the #follow don't forget to add us to your #Twitter list,0
#Apple es la firma tecnológica más valorada por delante de #Microsoft e #IBM http://t.co/7866c2bL #tecnify,3
#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM,2
#microsoft says #android is too complex. Interesting - from a user angle contrast #windows with #macos for a comparison.http://goo.gl/Wu3Zm,2
JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms,2
RT @twandroid: Les notifications sont visibles depuis le lockscreen #google #nexusprime,2
Finally got the @apple IPhone thanks to @sprint getting with the times,0
#stupid fucking #Twitter #Twitterapp give me my Damn #mentions NOOWWWWWW!!!!! UGH! #DRAWLIN AS ALWAYS #TMW #PROMOALLDAY #FOLLOWLIMITISGAY TO,1
Panoramas sur ICS ! #google #nexusprime,2
@WEirDOsRunSHIT lol #google,2
#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR,2
@Reddclay81 now that were done prasing @Apple 's #iOS5 Everyone go subscribe to notsosuperpro! #shamlessselfpromotion,0
Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN #twitter #mediagofer #socialmedia @SMsavvy @PRmate @KMiones,0
Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google,0
#Twitter.... Side Affects include: Procrastination No Sleep Unable to Focus on ANYTHING Subtweeting RT TT and Low Batteries,1
Nice. Duim navigatie voor de tablet apps :) #augnl #microsoft,3
#google #icecream #galaxy #nexus http://t.co/gkoHBpN8,2
WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,2
@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!,1
#Google #IceCreamSandwich Debuts as IPhone Sets Record: Tech. http://t.co/TrENUYF4,2
RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ¿Que le paso a Osmel?xD.,3
Echelon Quality Management System pdf ebook: http://t.co/sPVYoB8r #google,2
Soy FAN de #Google http://t.co/bGBhZROX http://t.co/iLNouVGK http://t.co/RfFixdi4 http://t.co/pdRns1pK,2
Thanks to a 90 minute wait on hold half an hour actually talking to someone the @Apple tech decides to send me an email to fix my phone,1
#Occupy #Twitter...Let&#39;s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!,0
RT @Microsoft_EDU: Quality #education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11,2
@VentureBeat I like the #google virtual bookcase thank you for sharing,0
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI,1
RT @42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5 Everyone go subscribe to notsosuperpro! #shamlessselfpromotion,0
It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!,0
@TreyRatcliff Congrats on making it to the #google #android 4.0 demo :) http://t.co/EPIv7ny5 #icecreamsandwich,0
A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter,1
Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple,0
@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter,2
@apple: Multiple times siri is ""having trouble connecting to the network."" Siri needs servers (and some exercise!),1
RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters,2
I tried to explain why you would do ""The #Twitter "" : &#8220;The Twitter&#8221;: http://t.co/opjnrXlb @jefferypjacobs,0
el momento en el que me puedo desahogar si efectividamente es en #twitter,3
My #Twitter acting funnyyyyyyy....,0
#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter,2
RT @MikeMcCready: Don’t Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords,2
#Microsoft en el futuro: #Kinect y su tecnología avanzada http://t.co/JOVFeZRl,3
Cat accusing tiger for roaring #Samsung on @Apple,0
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI,1
Some1 shld create a Business where they take ppl's #twitter streams over a period of time & make them into a nice book. #keepsake #urwelcome,2
#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog,2
@thatstevegray done that buddy just surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete,1
#google เริ่มเปิดต้วระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich แล้ว,3
Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!,1
Tweet number 1000 shout out to all my followers #Twitter,2
@apple @siri is efffing amazing!!,0
@macworld_brasil vcs conseguiram fazer funcionar o find my Mac? O meu sempre pede para reportar o erro a @Apple !,3
#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/mTdvRoIj,2
RT @CNNEE: #Skype ya es parte de #Microsoft http://t.co/f54UXNwi,3
#SMAU Milano & #I9 domani un posto in prima fila!Vi aspetto 11:30 area sessioni tecniche #Microsoft stay tunef!,3
Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week #Microsoft may make their own - http://t.co/KnmpXSW0,2
RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure,2
Samsung Galaxy Nexus Google Android 4.0 Live Blog : http://t.co/wwSYXAbn #android #google #mobile #news,2
I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android,0
I want the new #google #galaxynexus. Android 4.0 is going to be the fucks,1
@LOvely_MsToya relaxin my mind! And #twitter,0
#Microsoft lanza sitio oficial de #Skype http://t.co/fWDALlIe,3
