text,opinion
RT @newsgrape_de: 3 Tricks für mehr Kontrolle über #Microsoft #Windows 7 -http://j.mp/mSOETz #hack,3
I hate my @apple computer. Thats 3500 dollars down the drain.,1
de esa gente q acaba de leer el libro vió una definición médica y la pone en #Twitter _ #wevatotal,3
RT @ShariPaul_Kofax: @tomcastiglia Great job today! Engaging presentations from @HersheyTech #Kofax and @Collabware at the #Microsoft T ...,0
iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space,0
RT @xenophin: #Samsung and #Google's Ice Cream Sandwich event is at 3am UK time. Waking up to a lot of news then ... #nonUSAtimezonel ...,2
Maldito seas por siempre #twitter,3
Visualiza tus emails menciones en #twitter eventos de #facebook y más desde Centro de notificaciones de #IOS 5 http://t.co/BsFmwKFH,3
Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s,0
Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz,3
http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft,1
En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL,3
#SEO tip:in multilang sites create folders for each lang.submit the urls in #google #webmaster tools+Use GeographicTarget,2
#Publicidad Galaxy Nexus es la próxima generación de dispositivos Nexus co-desarrollado por #Samsung y #Google l http://t.co/yVWrw98h,3
RT @fran_mac_ I have been blown away by technological innovations.... #microsoft should do more #marketing!!,0
CNET » #Microsoft #OmniTouch allows multitouch input on arbitrary everyday surfaces (via @andretelles) » http://t.co/fEB4uIMr,2
@iamRoyaltyFRESH Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/U0HzoVQF,2
Ya me dieron ganas de iniciar una campaña mediática en #twitter... para mandar al Espinoza al INEA #SóloenMéxico,3
I figgured if my #twitter Lady-Gems friends get new one's that I can too! =) My New Boo http://t.co/dXN6NpIB,2
bye bye #twitter ;),2
OmniTouch el nuevo invento de #Microsoft permitirá usar un teclado en cualquier superficie. http://t.co/Rf9moB8q,3
só vejo @DadynhaSantos dando #RT em conversas no #twitter --',3
i wish my iPOD had a feature when it's on the dock to scroll the artist album and song title in huge font across it... @Apple,1
Los #DRM están construidos en el corazón de #Windows 7 » http://t.co/mBnHIHEk #microsoft #monopolio,3
#Microsoft #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH,2
Samsung Google Unveil Latest Android OS Phone - PCWorld #google,2
Getting ready 4 bed... School tomorrow. We have an evacuation at school! Night #Twitter =],2
@NishiNegi Pero deberia ser una funcion especialmente de #twitter no de otras #digoyo,3
Natuuuuuuurlijk vraagt een #microsoft product om tig onnodige handmatig handelingen #fail - http://t.co/ijnZkFVJ,3
Recent study of #Google CTR reveals that top three positions #in #GoogleSearch receive 35% of traffic. @Econsultancy http://t.co/Z2bh6oH1,2
RT @SharonHayes: Top 50 #Twitter Acronyms Abbreviations and Initialisms http://t.co/nEqHcJsY /via @ruhanirabin,2
#google is my bff rite about now!,0
Bij #Microsoft zijn ze echt niet goed snik ik was blij dat mijn mobiel gejat werd omdat er windows op zat.. #jaloezie http://t.co/fd0THHCv,3
RT @twandroid: Et de 3 #fails mais au moins c'est du vrai direct #google #nexusprime,2
RT @AvanadeSpain: RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics http://t.co/Maghjzc ...,3
@apple bees w. @DEEJAY_TINYT :),0
RT “@microsoftfrance: Cette année encore #Microsoft remporte le prix du meilleur Service Client 2012 http://t.co/fMRd5g3s”,2
#Microsoft Natural #Ergonomic #Keyboard 4000 Review http://t.co/blz7dtsy,2
just my man @apple store in @schaumburg whoops!!!!😁,0
@apple #siri can't connect to the network -- it's LESS useful that VoiceControl now... :(,1
@SERGIOapple incluso si usas #Google #Chrome hay una App. Y al igual es mas practica pero es para el navegador,3
RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/GP8tIRXN,2
RT @SomalyMam: You follow me on #twitter Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking,2
De volta no #Twitter.... Boa noite pessoas',3
Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault,2
#Android #Google Nexus S Getting Ice Cream Sandwich OS “Theoretically” Should Work on Any Android... http://t.co/kqBWWiyd #DhilipSiva,2
@apple @appstore @mac @iOs @Ipad @siri Will siri be available for iPad 2?,2
Annie: has just had a look at our downloaded #Windows8 op sys. Where #AppleMacs go #Microsoft follows!!,2
RT @twandroid: Possibilité de supprimer les notifications en les swipant (comme sur Cyanogen) #google #nexusprime,2
AsiaClassifiedToday Asia Stocks Ringgit Gain on European Outlook - Bloomberg: Asia Stocks R... http://t.co/biHKwSTW #asia #google #biz,2
Did you know there is a #Microsoft Learning facebook page where you can find deals and course info #MCTSummitNA,2
CNET » #Microsoft #OmniTouch allows multitouch input on arbitrary everyday surfaces » http://t.co/PbwdSTmb http://t.co/0D4xV6D3,2
@AndhixD yaaa hehhe q habras echo toda la tardee mmm no no maaal maaal! Haha oye algo le pasa a mi #twitter ☹,3
Steve Ballmer Says ""Luck"" Kept Microsoft From Buying Yahoo In 2008 http://t.co/9sDNmC0Y #Microsoft #Yahoo,2
Workshop med @technet idag. Interessant! #citrix #Microsoft #SYSIKT,3
¿Quién dijo crisis? @Apple ha vendido 4 millones de unidades del #iPhone4S en sólo tres días,3
#Alunos vcs podem baixar a versão de avaliação do #Windows7 #Enterprise de graça diretamente da #Microsoft...Vejam - http://t.co/1rXnEpYl,3
@hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft Tech Center Irvine,2
groupies follow me like #twitter.....lol jk,2
Love love love iOS 5!! @apple,0
@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage tired of not being in the know Thanks #twitter,1
Видеообзор Galaxy Nexus. http://t.co/VnnKrFs2 #События #Android #GalaxyNexus #Google #Samsung,3
L'heure est passé très vite et jme couche avec le sourire moi qui avait pas le moral ^^ #ics #google,0
#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN,2
El #twitter ha cambiado mi vida!,3
@StevenRestern Wvn soi novato en #Twitter :( me explica :D,3
#Google #Panda Où est parti le 30 % de trafic perdu? http://t.co/QONIToAg,2
@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me,2
Sorry #Apple #Google and #Samsung just made you look bad. #Android is king,1
Yep it's official my tweets that get RT'd aren't showing me when they get RT'd. Dammit #Twitter sometimes it's #Love/Hate thing we have!!,1
the marijuana loud so the hoes follow like #Twitter,2
No face tagging in the new #Android gallery? #Google,2
@PupiDalMolin Son lo mejor mis chistes los invento en el momento no como vos qe buscas en #Google,3
Exciting news: #Microsoft Names @Metalogix a Managed Partner in the High Potential ISV Group http://t.co/rHkqYXo2 #sharepoint,2
“@twandroid SDK dispo aujourd'hui #google #nexusprime”,2
#Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/zRBak7kL #PampersHelloApps,2
RT @HaendelBalzora: dear @apple please invent ""FaceTime Voicemails."" sincerely haendel balzora jr. #apple,2
HAHAHA éee ne pelo #twitter até #garotanachuva canta beeem #kkk ! voo grava uma shamada de vooz pra voce ouvir! tenho mt sucesso ! #kkk,3
#Google & Samsung announced their (hopeful) rebuttal to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9,2
RT @bestrelations: ¿Por qué necesito jugar al golf los domingos? http://t.co/hvoEIp2Z Muy estilo USA pero ingeniosa campaña #Microsoft,3
#Windows 8: #Microsoft schafft den Startbildschirm ab... http://t.co/06vsmKdm,3
Google adds default end-to-end encryption to search http://t.co/VdhjkydN via @regvulture. Ik zeg: goed bezig! Jammer dat #microsoft achter,3
To much #twitter taking a break. ♣,1
#twitter #detik Ketua Dewan Adat Papua Jadi Tersangka Kasus Makar http://t.co/Jzqi1JUI,3
♻ @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft,2
Video: #Google wallet see the wow effect http://t.co/mcW78VtG,0
#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k,2
#Android #Google Android 4.0 Ice Cream Sandwich SDK now Available for Download http://t.co/Fue4VXxe #DhilipSiva,2
RT @adamdince: #Google might reverse its new data encryption policy if big brands threaten to cut their PPC spend. @Google biting the ha ...,2
RT @jldavid: iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple),2
#Google Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries http://t.co/MyLzFMRq,2
Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?,1
I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !,2
Non mais WTF !? RT @Twikito Google passe en HTTPS un drame pour les statistiques http://t.co/gQIhDcEs #analytics #Google via @Zorgloob,1
RT @RespectMaSwagg: #ThingsWeAllLove ----&gt;&gt; #Google,0
RT @HPC_Guru: LINQ to #HPC: #Microsoft closes in on delivering its own #Hadoop competitor http://t.co/rsRmJPob #dryad #BigData via @mary ...,2
Hello again iPhone 4!!! Thank you @apple! Although this should have never broken in the first place! #tsk,0
#twitter still not showin my mothafuckin #retweets . .,1
que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬,3
#Microsoft Engineer (VM Ware) 19/10/2011 #Vacatures #Carrière. http://t.co/Jct2ahOe Bedrijfsprofiel: Microsoft Engineer Microsoft,2
My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime,2
Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! ♥,3
How an email #hacker ruined my life and then tried to sell it back to me http://t.co/ixquAT2l via @guardian #privacy #fb #gmail #google,1
Good night #Twitter Off(:,2
Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch,3
Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp,0
#Android Ice Cream Sandwich features face-recognition to unlock your phone no more entering a pin or password #fb #google,2
&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple),3
IMEに秋田弁辞書なんてあったらおもしろいのに #Akita #IME #Microsoft,3
this reader button for safari is perfect for fic @apple #ios5 #stevejobsday,0
#Microsoft is working with local Thai partner to show how to apply a location-based IT system to address flood crisis (Bangkok Post),2
Spotify lanza aplicación para BlackBerry http://t.co/Sgsy2bw0 #web #microsoft #tecnologia #web,3
Minori investimenti e maggiore efficienza con le Soluzioni #Cloud #Microsoft - Brescia 9 novembre --&gt; http://t.co/6gq6frlk,3
#microsoft ‘People-Centric’ Windows Phone 7.5 Update Released http://t.co/oImNAkVf,2
VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/kGw54MaC,3
@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!,2
“@Blue_Chipperz: This nigga need to go to #Twitter Jail”DAAAYUM DOG !! lOl,2
Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android,2
A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/mnamu0xF,2
Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online #Office365 #CRM #Azure. http://t.co/o35vv1wt,2
Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA,2
#Twitter ain't showing my current mentions or my tweets retweeted #Ughh,1
RT @martijnkoster: Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel ...,3
RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...,1
In arrivo per le ore 10 circa un articolo sui software per Mac. Non perdetevelo! #RT via @Apple Tribù,3
Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts the group ... http://t.co/brBjtB86 #Google+,0
Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!,3
@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista,2
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21,2
So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.,0
Mmmm Ice Cream Sandwich #Android #Google,0
#Google releases the latest version of #Android 4.0 #IceCreamSandwich http://t.co/fB7y5E1e,2
Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler,2
Bout to tweet about tweeting #twitter #Seahawkswag,3
What’s new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at,2
Definitivní: #Skype pod #Microsoft. Co to pro nás znamená? - http://t.co/L5f00xew,3
Hehehe =} @SidyRM Pois é Fazer o q né? O #Twitter Não #Vive Sem Miim ! Ou Sera o #Contrário ? Sei lá ... kkk =),3
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/rVTTHD7P,1
#Twitter Off A Mimir Tempranitoo Muahh Los Quiero A Todos Que Duerman bn,3
Play on ma man. Loving the camera in the #iphone4s. Well done @apple #fb http://t.co/tmdFqRe1,0
Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #,1
Ice Cream Sandwich's Face Unlock really works! http://t.co/2SjN2BzZ #icecreamsandwich #google #galaxynexus,0
On Google+ then go here http://t.co/hhAmwm8K #GPlus #Googleplus #Google #teamfollowback #socialnetwork,2
@IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter name,0
Not greatly impressed with #Google and #Samsung presentation skills.,1
Recent study of #Google CTR reveals that top three positions in #GoogleSearch receive 35% of traffic.... http://t.co/IHts3PyW,2
#Microsoft Community Blogs The 7/365 Review - The Cloud's Impact on Business http://t.co/gPB2MjFW,2
Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp,2
#Techno : #Microsoft lanza sitio oficial de #Skype http://t.co/ynJoTWPI,3
Oh no! @Apple watch out! @Motorola released another ""iPhone Killer"".... Hahahahaha! @Motorola = #wannabe,1
@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO,1
Thank you @logoninjas for following us on #twitter - awesome name btw!,0
#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn,0
RT @callmePinoc: RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue,3
Great hardware and great new version of Android. I want it now. API is available now at least. #Google #Android #ICS #Development,0
@bruna_rafaelah xau amanha eu to d volto com meu #Twitter COM FE EM DEUS #TwiTTerOff,3
@electricsoup It has to connect to @Apple to process commands which it is failing to do right now,1
@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!,1
RT @ricklennie: Un vistazo a Windows Server 8 http://t.co/BmcJLgDV #Microsoft #MSDP,3
90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.,1
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,0
#Google станет еще безопаснее http://t.co/rXRcc1MB,3
If #Apple came out with gaming console (ala Xbox 360) that blew the current players out of water #Microsoft and #Sony would be in trouble,2
#MichaelJakcsonQuiñonez wowo ya es un tema muy comentado en #twitter,3
Ha! The demo fail is still resonating.. Kinda funny but on a global scale. Cool feature though! #android #google #galaxynexus,0
Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/cxovk5WW #buildingwindows8 @buildwindows8 #tech #microsoft,2
